,Product Name,Product Price,Key Features,Availability,Image Link,Product Link,brand
7931,Summit Lecterns DaVinci Presenter Lectern (Blue Granite),"$1,829","Lightweight & Portable,1-Piece Construction,Durable and Waterproof Shell,Customizable Inserts & Logos",Special Order,,https://www.bhphotovideo.com/c/product/822342-REG/Summit_Lecterns_SPDV12BL0_DaVinci_Presenter_Lectern_Blue.html,Summit
7932,Telex SMP-2 - Soundmate Wireless Portable Personal Monitoring System - ChannelI,"$1,623",,Special Order,https://static.bhphoto.com/images/images345x345/1505393449_433873.jpg,https://www.bhphotovideo.com/c/product/433873-REG/Telex_71915039_SMP_2_Soundmate_Portable.html,Telex
7933,Listen Technologies LP-40-072-01 Intelligent DSP 72 MHz RF Receiver Bundles (6-Pack),"$1,999",,Special Order,https://static.bhphoto.com/images/images345x345/1437487579_1157258.jpg,https://www.bhphotovideo.com/c/product/1157258-REG/listen_technologies_lp_40_072_01_intelligent_dsp_rf_receiver.html,Listen
7934,"Da-Lite 25"" Providence Tabletop Lectern (Mahogany Veneer)","$2,088","Digital Clock/Timer and LED Light,Two Power Outlets,Storage Shelf,110-120VAC Operation",Special Order,,https://www.bhphotovideo.com/c/product/918731-REG/da_lite_35786mv_25_providence_tabletop_lectern.html,Da-Lite
7935,"Da-Lite 25"" Providence Tabletop Lectern (Light Oak Veneer)","$2,088","Digital Clock/Timer and LED Light,Two Power Outlets,Storage Shelf,110-120VAC Operation",Special Order,,https://www.bhphotovideo.com/c/product/918726-REG/da_lite_35786lov_25_providence_tabletop_lectern.html,Da-Lite
7936,"Da-Lite 25"" Providence Tabletop Lectern (Medium Oak Veneer)","$2,088","Digital Clock/Timer and LED Light,Two Power Outlets,Storage Shelf,110-120VAC Operation",Special Order,,https://www.bhphotovideo.com/c/product/918727-REG/da_lite_35786mov_25_providence_tabletop_lectern.html,Da-Lite
7937,"Da-Lite 25"" Providence Tabletop Lectern (Heritage Walnut Veneer)","$2,088","Digital Clock/Timer and LED Light,Two Power Outlets,Storage Shelf,110-120VAC Operation",Special Order,,https://www.bhphotovideo.com/c/product/918729-REG/da_lite_35786hwv_25_providence_tabletop_lectern.html,Da-Lite
7938,"Da-Lite 25"" Providence Tabletop Lectern (Cherry Veneer)","$2,088","Digital Clock/Timer and LED Light,Two Power Outlets,Storage Shelf,110-120VAC Operation",Special Order,,https://www.bhphotovideo.com/c/product/918730-REG/da_lite_35786chv_25_providence_tabletop_lectern.html,Da-Lite
7939,"Middle Atlantic L5 Lectern Turret Top (43 x 31 x 39"" Sota Style, High-Pressure Laminate, 5th Ave Elm)","$2,142",,Special Order,,https://www.bhphotovideo.com/c/product/1418086-REG/middle_atlantic_l5kcb2seha0zp001_l5_lectern_43x31x39_flat.html,Middle
7940,"Middle Atlantic Sota Wood Finishing Kit for 43"" Wide L5 Lectern Flat Frames (High-Pressure Laminate)","$2,142",,Special Order,,https://www.bhphotovideo.com/c/product/1420226-REG/middle_atlantic_l5_sfk_43h_l5_sota_flat_woodkit.html,Middle
7941,"Middle Atlantic International L5 Series Flat Lectern Frame (33"" Wide, 1.5 Bays)","$2,167",,Special Order,,https://www.bhphotovideo.com/c/product/1420106-REG/middle_atlantic_il5_flatfr_ws33_international_flat_frame_l5.html,Middle
7942,"Da-Lite Providence Tabletop Lectern (25"", Honey Maple Veneer)","$2,236",,Special Order,,https://www.bhphotovideo.com/c/product/1036845-REG/da_lite_35786ehmv_providence_tabletop_lectern_25.html,Da-Lite
7943,"Da-Lite Providence Tabletop Lectern (25"", Light Oak Veneer)","$2,236",,Special Order,,https://www.bhphotovideo.com/c/product/1036850-REG/da_lite_35786elov_providence_tabletop_lectern_25.html,Da-Lite
7944,"Da-Lite Providence Tabletop Lectern (25"", Natural Walnut Veneer)","$2,236",,Special Order,,https://www.bhphotovideo.com/c/product/1036854-REG/da_lite_35786enwv_providence_tabletop_lectern_25.html,Da-Lite
7945,"Da-Lite Providence Tabletop Lectern (25"", Cherry Veneer)","$2,236",,Special Order,,https://www.bhphotovideo.com/c/product/1036844-REG/da_lite_35786echv_providence_tabletop_lectern_25.html,Da-Lite
7946,"Da-Lite Providence Tabletop Lectern (25"", Heritage Walnut Veneer)","$2,236",,Special Order,,https://www.bhphotovideo.com/c/product/1036849-REG/da_lite_35786ehwv_providence_tabletop_lectern_25.html,Da-Lite
7947,"Da-Lite Providence Tabletop Lectern (25"", Medium Oak Veneer)","$2,236",,Special Order,,https://www.bhphotovideo.com/c/product/1036851-REG/da_lite_35786emov_providence_tabletop_lectern_25.html,Da-Lite
7948,Projector Lamp 456-8406,$187,For Dukane I-Pro 8406 Projectors,Special Order,,https://www.bhphotovideo.com/c/product/1377407-REG/just_lamps_456_8406_original_lamp_for_dukane.html,Projector
7949,Projector Lamp 60 283986,$187,For Geha C 224 / C 224 Projectors,Special Order,,https://www.bhphotovideo.com/c/product/1377330-REG/just_lamps_60_283986_original_lamp_for_geha.html,Projector
7950,Projector Lamp 5J.JA805.001,$187,For BenQ MW724 Projectors,Special Order,,https://www.bhphotovideo.com/c/product/1374179-REG/just_lamps_5j_ja805_001_original_lamp_for_benq.html,Projector
7951,Projector Lamp BL-FU240A,$187,For Optoma HD25-LV / HD25 / HD2500 / HD131X / EH300 / HD30B / HD30 / DH1011 / HD25-LV-WHD Projectors,Special Order,,https://www.bhphotovideo.com/c/product/1371774-REG/just_lamps_bl_fu240a_original_lamp_for_optoma.html,Projector
7952,Projector Lamp 5J.J9P05.001,$187,For BenQ MX666 / MX666+ Projectors,Special Order,,https://www.bhphotovideo.com/c/product/1374182-REG/just_lamps_5j_j9p05_001_original_lamp_for_benq.html,Projector
7953,Projector Lamp MC.JGG11.001,$187,For Acer P1276 Projectors,Special Order,,https://www.bhphotovideo.com/c/product/1374057-REG/just_lamps_mc_jgg11_001_original_lamp_for_acer.html,Projector
7954,Projector Lamp Replacement Lamp for BenQ MX707 Projectors,$187,,Special Order,,https://www.bhphotovideo.com/c/product/1669961-REG/projector_lamp_5j_jkg05_001_replacement_lamp_for_benq.html,Projector
7955,"Projector Lamp Replacement Lamp for BenQ MW826ST, MX825ST, MW809ST, MX825ST Projectors",$187,,Special Order,,https://www.bhphotovideo.com/c/product/1669949-REG/projector_lamp_5j_jge05_001_replacement_lamp_for_benq.html,Projector
7956,Projector Lamp Replacement Lamp for BenQ MH606 Projectors,$187,,Special Order,,https://www.bhphotovideo.com/c/product/1669954-REG/projector_lamp_5j_jgx05_001_replacement_lamp_for_benq.html,Projector
7957,Projector Lamp Replacement Lamp for BenQ MW707 Projectors,$187,,Special Order,,https://www.bhphotovideo.com/c/product/1669962-REG/projector_lamp_5j_jkh05_001_replacement_lamp_for_benq.html,Projector
7958,Projector Lamp X4200,$188,For AV Vision X4200 Projectors,Special Order,,https://www.bhphotovideo.com/c/product/1373253-REG/just_lamps_original_lamp_for_av.html,Projector
7959,Projector Lamp RLC-090,$188,For ViewSonic PJD8633WS Projectors,Special Order,,https://www.bhphotovideo.com/c/product/1371855-REG/just_lamps_rlc_090_original_lamp_for_viewsonic.html,Projector
7960,Projector Lamp RLC-084,$188,For ViewSonic PJD6344W / PJD6345 Projectors,Special Order,,https://www.bhphotovideo.com/c/product/1371857-REG/just_lamps_rlc_084_original_lamp_for_viewsonic.html,Projector
7961,Projector Lamp RLC-072,$188,For ViewSonic PJD5123 / PJD5133 / PJD5223 / PJD5233 / PJD5353 / PJD5523W / Pro6200 Projectors,Special Order,,https://www.bhphotovideo.com/c/product/1377389-REG/just_lamps_rlc_072_original_lamp_for_viewsonic.html,Projector
7962,"Da-Lite Providence Tabletop Lectern (25"", Cherry Laminate)","$1,845",,Special Order,,https://www.bhphotovideo.com/c/product/1036836-REG/da_lite_35784echl_providence_tabletop_lectern_25.html,Da-Lite
7963,"Da-Lite Providence Tabletop Lectern (25"", Light Oak Laminate)","$1,845",,Special Order,,https://www.bhphotovideo.com/c/product/1036838-REG/da_lite_35784elol_providence_tabletop_lectern_25.html,Da-Lite
7964,"Da-Lite 25"" Yorkshire Floor Lectern (Cherry Veneer, Brass Trim, 220 VAC)","$1,849","Digital Clock/Timer and LED Light,Two Power Outlets,Storage Shelf,220-240 VAC Operation",Special Order,,https://www.bhphotovideo.com/c/product/1033032-REG/da_lite_75935echvbs_yorkshire_25_floor_lectern.html,Da-Lite
7965,"Da-Lite 25"" Yorkshire Floor Lectern (Cherry Veneer, Bronze Trim, 220 VAC)","$1,849","Digital Clock/Timer and LED Light,Two Power Outlets,Storage Shelf,220-240 VAC Operation",Special Order,,https://www.bhphotovideo.com/c/product/1033033-REG/da_lite_75935echvbz_yorkshire_25_floor_lectern.html,Da-Lite
7966,"Da-Lite 25"" Yorkshire Floor Lectern (Honey Maple Veneer, Brass Trim, 220 VAC)","$1,849","Digital Clock/Timer and LED Light,Two Power Outlets,Storage Shelf,220-240 VAC Operation",Special Order,,https://www.bhphotovideo.com/c/product/1033034-REG/da_lite_75935ehmvbs_yorkshire_25_floor_lectern.html,Da-Lite
7967,"Middle Atlantic Sota Wood Finishing Kit for 23"" Wide L5 Lectern Flat Frames (High-Pressure Laminate)","$1,863",,Special Order,,https://www.bhphotovideo.com/c/product/1420220-REG/middle_atlantic_l5_sfk_23h_l5_sota_flat_woodkit.html,Middle
7968,"Middle Atlantic Sota Wood Finishing Kit for 23"" Wide L5 Lectern Turret Frames (High-Pressure Laminate)","$1,863",,Special Order,,https://www.bhphotovideo.com/c/product/1420229-REG/middle_atlantic_l5_stk_23h_l5_sota_turret_woodkit.html,Middle
7969,K&M T12388 ransportation Case (Hard Shell) for Lecturn (Black),"$1,864",,Special Order,,https://www.bhphotovideo.com/c/product/1622148-REG/k_m_12388_020_00_t12388_ransportation_case_hard.html,K&M
7970,"Sennheiser ADN-WD1 Wireless Delegate Unit and 15.4"" Gooseneck with Supercardioid Capsule","$1,530","Built-In Twin Loudspeakers,Gooseneck and Mic Capsule are Included,2.4 and 5 GHz Frequency Bands,128-bit AES Encryption",Special Order,,https://www.bhphotovideo.com/c/product/1064752-REG/sennheiser_adn_w_d1_adn_wd1_wireless_delegate_unit.html,Sennheiser
7971,"Sennheiser ADN-WD3 Wireless Delegate Unit and 19.7"" Gooseneck with Supercardioid Capsule","$1,550","Built-In Twin Loudspeakers,Gooseneck and Mic Capsule are Included,2.4 and 5 GHz Frequency Bands,128-bit AES Encryption",Special Order,,https://www.bhphotovideo.com/c/product/1064754-REG/sennheiser_adn_w_d3_adn_wd3_wireless_delegate_unit.html,Sennheiser
7972,TeachLogic IRF-2150 Forum 232 Wireless Classroom Microphone System with Sapphire Mic & 4 Ceiling-Mount Speakers,"$1,562",,Special Order,,https://www.bhphotovideo.com/c/product/1026936-REG/teachlogic_irf_2150_cs4_irf_2150_forum_232_wireless.html,TeachLogic
7973,Williams Sound FM ADA KIT 37 RCH FM ADA Compliance Kit,"$1,575","Complete Kit,Includes 1 Transmitter,4 Receivers with Headphones,2 Types of Microphones",Special Order,,https://www.bhphotovideo.com/c/product/756776-REG/Williams_Sound_FM_ADA_KIT_37_RCH_FM_ADA_Compliance_Kit.html,Williams
7974,Listen Technologies ListenIR Advanced iDSP Level II System,"$1,582",,Special Order,,https://www.bhphotovideo.com/c/product/1157358-REG/listen_technologies_ls_94_01_listen_ir_advanced_idsp.html,Listen
7975,Williams Sound IR SY6 SoundPlus Medium-Area Wireless Infrared System with 2 Earphones & Microphone,"$1,593","1 x IR T2 Medium-Area IR Transmitter,2 x 4-Channel Infrared Receivers,1 x Omnidirectional Conference Mic,2 x Mono Earphones with 3.5mm Connectors",Special Order,,https://www.bhphotovideo.com/c/product/1419678-REG/williams_sound_soundplus_ir_sy6_wireless.html,Williams
7976,Williams Sound FM ADA KIT 37 FM ADA Compliance Kit,"$1,597","Complete Kit,Includes 1 Transmitter,4 Receivers with Headphones,2 Types of Microphones",Special Order,,https://www.bhphotovideo.com/c/product/756775-REG/Williams_Sound_FM_ADA_KIT_37_FM_ADA_KIT_37.html,Williams
7977,Sennheiser L1039-10 Rack Mount Charger for Bodypack Receivers / Transmitters,"$1,599",,Special Order,,https://www.bhphotovideo.com/c/product/970708-REG/sennheiser_l1039_10_us_rack_mount_charger.html,Sennheiser
7978,"Sennheiser ADN-W C1 Wireless Chairperson Unit and 15.4"" Gooseneck with Supercardioid Capsule","$1,600","Built-In Twin Loudspeakers,Gooseneck and Mic Capsule are Included,2.4 and 5 GHz Frequency Bands,128-bit AES Encryption",Special Order,,https://www.bhphotovideo.com/c/product/1064756-REG/sennheiser_adn_w_c1_wireless_chairperson.html,Sennheiser
7979,"Sennheiser ADN-W C3 Wireless Chairperson Unit and 19.7"" Gooseneck with SuperCardioid Capsule","$1,610","Built-In Twin Loudspeakers,Gooseneck and Mic Capsule are Included,2.4 and 5 GHz Frequency Bands,128-bit AES Encryption",Special Order,,https://www.bhphotovideo.com/c/product/1064758-REG/sennheiser_adn_w_c3_wireless_chairperson.html,Sennheiser
7980,Sony LMPD213 Replacement Lamp,$190,,Special Order,,https://www.bhphotovideo.com/c/product/886336-REG/Sony_lmp_d213_LMPD213_Replacement_Lamp.html,Sony
7981,Projector Lamp RLC-079,$190,For ViewSonic PJD7820HD / PJD7822HDL Projectors,Special Order,,https://www.bhphotovideo.com/c/product/1371853-REG/just_lamps_rlc_079_original_lamp_for_viewsonic.html,Projector
7982,Projector Lamp DT01481,$190,"For Hitachi CP-X4041WN / CP-X4030WN / CP-X3541WN,For CP-X3042WN / CP-X3041WN / CP-X2542WN / CP-X2541WN,For CP-WX4042WN / CP-WX4041WN / CP-WX3530WN / CP-WX3042WN,For CP-WX3041WN / CP-WX3030WN / CP-EX401 / CP-EX301N",Back-Ordered - Special Order,,https://www.bhphotovideo.com/c/product/1371987-REG/just_lamps_dt01481_original_lamp_for_hitachi.html,Projector
7983,Projector Lamp NP13LP,$191,For NEC NP110 / NP115 / NP115G3D / NP210 / NP215 / NP216 / V230X / V260 / V260G / V260W / V260X Projectors,Special Order,,https://www.bhphotovideo.com/c/product/1373166-REG/just_lamps_np13lp_original_lamp_for_nec.html,Projector
7984,Projector Lamp BL-FP240B,$191,For Optoma TX635-3D / TW635-3D / EW635 / EX635 / EX611ST / EX400 / EW400 Projectors,Special Order,,https://www.bhphotovideo.com/c/product/1371762-REG/just_lamps_bl_fp240b_original_lamp_for_optoma.html,Projector
7985,Projector Lamp 610-330-4564SANYO,$191,For Sanyo PLC-XE32 / PLC-XW50 / PLC-XW55 / PLC-XW55A / PLC-XW56 Projectors,Special Order,,https://www.bhphotovideo.com/c/product/1378850-REG/just_lamps_610_330_4564sanyo_original_lamp_for_sanyo.html,Projector
7986,Projector Lamp ELPLP61,$191,For Epson BrightLink 436Wi / EB-430 / EB-435W / EB-915W / EB-925 / H388A / H388B / H388C / H389A / H449A / PowerLite 1835 / PowerLite 430 / PowerLite 435W / PowerLite 915W / PowerLite D6150 Projectors,Special Order,,https://www.bhphotovideo.com/c/product/1377230-REG/just_lamps_elplp61_original_lamp_for_epson.html,Projector
7987,Projector Lamp ELPLP56,$191,For Epson EH-DM3 / MovieMate 60 / MovieMate 62 Projectors,Special Order,,https://www.bhphotovideo.com/c/product/1373349-REG/just_lamps_elplp56_original_lamp_for_epson.html,Projector
7988,GTI L517 Fluorescent Replacement Lamp Kit (5 Lamps),$193,"Lamp Pack: for SOFV-1EX,5000K Color Temperature",Special Order,,https://www.bhphotovideo.com/c/product/338273-REG/GTI_L517_L517_Fluorescent_Replacement_Lamp.html,GTI
7989,GTI L532 Fluorescent Replacement Lamp Kit (5 Lamps),$193,"Lamp Pack: for CVX-1,5000K Color Temperature",Special Order,,https://www.bhphotovideo.com/c/product/280756-REG/GTI_L532_L532_Fluorescent_Replacement_Lamp.html,GTI
7990,"Projector Lamp Replacement Lamp for Acer X1140, X1140A, X111, X1240 Projectors",$194,,Special Order,,https://www.bhphotovideo.com/c/product/1670768-REG/projector_lamp_mc_40111_001_replacement_lamp_for_acer.html,Projector
7991,Telex SMP-2 - Soundmate Wireless Portable Personal Monitoring System - ChannelO,"$1,623",,Special Order,https://static.bhphoto.com/images/images345x345/1505393449_433879.jpg,https://www.bhphotovideo.com/c/product/433879-REG/Telex_71915045_SMP_2_Soundmate_Portable.html,Telex
7992,Telex SMP-2 - Soundmate Wireless Portable Personal Monitoring System - ChannelE,"$1,623",,Special Order,,https://www.bhphotovideo.com/c/product/433869-REG/Telex_71915035_SMP_2_Soundmate_Portable.html,Telex
7993,Listen Technologies Wi-Fi/RF Assistive Listening Base System (72 MHz),"$1,629","Wi-Fi and RF Assistive Listening System,Also Compatible with Smartphones,Includes Server, Transmitter, Receivers,Includes Accessories",Special Order,,https://www.bhphotovideo.com/c/product/1464864-REG/listen_technologies_lcs_120_01_wi_fi_rf_base_system.html,Listen
7994,Listen Technologies ListenTALK System 8,"$1,648",,Special Order,,https://www.bhphotovideo.com/c/product/1546145-REG/listen_technologies_lks_8_a1_listentalk_system_8.html,Listen
7995,Listen Technologies ListenIR iDSP Level II System,"$1,649",,Special Order,,https://www.bhphotovideo.com/c/product/1157355-REG/listen_technologies_ls_91_01_listen_ir_idsp_level.html,Listen
7996,"Listen Technologies LKS-1 Base 4 System with 4 Transceivers, 1 Headset and 4-Port USB Charger","$1,688","Starter System for 2-Way Communication,For 1 Team Leader and 3 Team Members,4 x LK-1 Transceivers with Leader Clips,1 x LA-452 Headset",Special Order,,https://www.bhphotovideo.com/c/product/1329802-REG/listen_technologies_lks_1_a1_listentalk_base_4_system_4.html,Listen
7997,TeachLogic IRM-5150 Maxim III Wireless Microphone System with Four Wall-Mount Speakers,"$1,699",,Special Order,,https://www.bhphotovideo.com/c/product/1027010-REG/teachlogic_irm_5150_wm4_irm_5150_maxim_iii_wireless.html,TeachLogic
7998,Williams Sound Large-Area Multi-Channel Infrared Transmitter (White),"$1,701",,Special Order,,https://www.bhphotovideo.com/c/product/1324017-REG/williams_sound_wir_tx90_dc_wht_large_area_two_channel_infrared_modulator_emitter.html,Williams
7999,Williams Sound Large-Area Multi-Channel Infrared Transmitter (Black),"$1,701",,Special Order,,https://www.bhphotovideo.com/c/product/1324016-REG/williams_sound_wir_tx90_dc_large_area_two_channel_infrared_modulator_emitter.html,Williams
8000,TeachLogic The IRF-2150 LS-4 Forum 232 Sapphire Classroom Sound System,"$1,701",,Special Order,,https://www.bhphotovideo.com/c/product/1027002-REG/teachlogic_irf2150_ls4_the_irf_2150_ls_4_forum.html,TeachLogic
8001,Listen Technologies iDSP Prime Level II Stationary RF System (216 MHz),"$1,999",,Special Order,https://static.bhphoto.com/images/images345x345/1457350586_1237193.jpg,https://www.bhphotovideo.com/c/product/1237193-REG/listen_technologies_ls_54_216_idsp_prime_level_ii.html,Listen
